CustomerID,Total_Revenue,Customer_Segment
14551.0,186.23,Low Value
15567.0,186.01,Low Value
12641.0,185.9,Low Value
17574.0,185.65,Low Value
14199.0,185.39999999999998,Low Value
16097.0,185.04999999999998,Low Value
13482.0,184.64,Low Value
17680.0,184.4,Low Value
16433.0,184.26,Low Value
15124.0,184.19,Low Value
14326.0,183.85,Low Value
16914.0,183.76,Low Value
16680.0,183.7,Low Value
14059.0,183.6,Low Value
13460.0,183.44,Low Value
13059.0,183.4,Low Value
14966.0,183.02,Low Value
16448.0,182.99,Low Value
14082.0,182.25,Low Value
16594.0,181.09,Low Value
15886.0,181.09,Low Value
17904.0,181.07,Low Value
15945.0,181.0,Low Value
16835.0,180.85,Low Value
18119.0,180.7,Low Value
18280.0,180.60000000000002,Low Value
13710.0,180.48,Low Value
14722.0,180.42000000000002,Low Value
12622.0,180.1,Low Value
15041.0,179.93,Low Value
18147.0,179.33999999999997,Low Value
15895.0,179.17,Low Value
15454.0,179.1,Low Value
14705.0,179.0,Low Value
16990.0,179.0,Low Value
15139.0,178.96,Low Value
16620.0,178.96,Low Value
15262.0,178.95000000000002,Low Value
17660.0,178.75,Low Value
13778.0,178.7,Low Value
17879.0,178.51999999999998,Low Value
15292.0,178.39,Low Value
18045.0,178.34,Low Value
17253.0,178.26,Low Value
17356.0,178.22,Low Value
18282.0,178.05,Low Value
16403.0,177.5,Low Value
13618.0,177.34,Low Value
12618.0,177.31,Low Value
13072.0,177.15,Low Value
17947.0,176.68,Low Value
14287.0,176.63,Low Value
12893.0,176.55,Low Value
12509.0,176.5,Low Value
18274.0,175.92,Low Value
17582.0,175.27,Low Value
17331.0,175.2,Low Value
16144.0,175.2,Low Value
18010.0,174.8,Low Value
14355.0,174.4,Low Value
14518.0,174.37,Low Value
18278.0,173.9,Low Value
16861.0,173.76,Low Value
14798.0,173.74,Low Value
16565.0,173.7,Low Value
12441.0,173.55,Low Value
17772.0,173.45,Low Value
15565.0,173.16,Low Value
15670.0,173.05,Low Value
14693.0,172.9,Low Value
12923.0,172.82,Low Value
18048.0,172.29000000000002,Low Value
13690.0,172.25,Low Value
13922.0,172.25,Low Value
12442.0,172.06,Low Value
16773.0,171.59,Low Value
17245.0,171.45,Low Value
13560.0,171.42000000000002,Low Value
15432.0,171.19,Low Value
14536.0,170.95,Low Value
17542.0,170.75,Low Value
14860.0,170.32,Low Value
15335.0,170.22,Low Value
18058.0,170.16,Low Value
15016.0,170.04,Low Value
13962.0,169.55,Low Value
14218.0,169.48000000000002,Low Value
12367.0,168.9,Low Value
14578.0,168.63,Low Value
18269.0,168.6,Low Value
18099.0,168.31,Low Value
15888.0,168.31,Low Value
16282.0,168.3,Low Value
17737.0,168.24,Low Value
15986.0,168.12,Low Value
15374.0,168.0,Low Value
12551.0,168.0,Low Value
16952.0,167.61,Low Value
17367.0,167.55,Low Value
15920.0,167.5,Low Value
16405.0,167.25,Low Value
14295.0,166.20000000000002,Low Value
17650.0,166.08,Low Value
12817.0,166.04,Low Value
18088.0,166.03,Low Value
17561.0,165.12,Low Value
18042.0,165.04999999999998,Low Value
13470.0,165.0,Low Value
15316.0,165.0,Low Value
15904.0,164.68,Low Value
17535.0,164.4,Low Value
13603.0,164.34,Low Value
14552.0,164.22,Low Value
14354.0,163.62,Low Value
17110.0,163.29999999999998,Low Value
17301.0,163.24,Low Value
13223.0,163.20000000000002,Low Value
14485.0,162.8,Low Value
12920.0,162.78,Low Value
16517.0,162.7,Low Value
15733.0,162.3,Low Value
18014.0,162.22,Low Value
15325.0,161.74,Low Value
17600.0,161.67000000000002,Low Value
15458.0,161.64,Low Value
16113.0,161.38,Low Value
14237.0,161.0,Low Value
13229.0,160.95,Low Value
15852.0,160.71,Low Value
12573.0,160.54000000000002,Low Value
18203.0,160.42000000000002,Low Value
18146.0,160.35000000000002,Low Value
14714.0,160.19,Low Value
12966.0,160.18,Low Value
13598.0,160.04,Low Value
13420.0,159.85,Low Value
16213.0,159.0,Low Value
18224.0,158.95000000000002,Low Value
13937.0,158.85,Low Value
15167.0,158.8,Low Value
14089.0,158.75,Low Value
17165.0,158.68,Low Value
15160.0,158.16,Low Value
15348.0,158.04,Low Value
18004.0,157.92,Low Value
17556.0,157.9,Low Value
14799.0,157.7,Low Value
17344.0,157.62,Low Value
14148.0,157.2,Low Value
17128.0,157.09,Low Value
14585.0,157.05,Low Value
17118.0,157.02,Low Value
15007.0,156.91,Low Value
15988.0,156.78,Low Value
14406.0,156.75,Low Value
15438.0,156.57999999999998,Low Value
15263.0,156.51,Low Value
17885.0,156.34,Low Value
13898.0,155.93,Low Value
17871.0,155.9,Low Value
17832.0,155.37,Low Value
12738.0,155.35,Low Value
15447.0,155.17,Low Value
13809.0,155.05,Low Value
14368.0,155.0,Low Value
14046.0,154.99,Low Value
17698.0,154.95,Low Value
15740.0,154.88,Low Value
17026.0,154.82999999999998,Low Value
17899.0,154.55,Low Value
15226.0,154.41,Low Value
16406.0,154.35,Low Value
16921.0,154.18,Low Value
17517.0,153.94,Low Value
16351.0,153.9,Low Value
12602.0,153.12,Low Value
17714.0,153.0,Low Value
16720.0,152.95,Low Value
16248.0,152.94,Low Value
14813.0,152.88,Low Value
17984.0,152.68,Low Value
18138.0,152.65,Low Value
14066.0,152.55,Low Value
17707.0,152.4,Low Value
13514.0,152.20000000000002,Low Value
14039.0,152.2,Low Value
17898.0,152.06,Low Value
16617.0,151.85,Low Value
14208.0,151.74,Low Value
14362.0,151.5,Low Value
13462.0,151.5,Low Value
17286.0,151.37,Low Value
13697.0,151.29999999999998,Low Value
16337.0,151.05,Low Value
14073.0,151.04,Low Value
14204.0,150.61,Low Value
18200.0,150.35,Low Value
15717.0,150.3,Low Value
16932.0,150.23000000000002,Low Value
17234.0,149.89000000000001,Low Value
15869.0,149.64,Low Value
17946.0,149.57999999999998,Low Value
18262.0,149.48,Low Value
15435.0,149.29,Low Value
13003.0,149.05,Low Value
17549.0,148.86,Low Value
15526.0,148.44,Low Value
14968.0,147.59,Low Value
14098.0,147.35,Low Value
14037.0,147.20000000000002,Low Value
12864.0,147.12,Low Value
17030.0,146.87,Low Value
14238.0,146.85,Low Value
16893.0,145.93,Low Value
12565.0,145.92,Low Value
17935.0,145.79,Low Value
13866.0,145.67000000000002,Low Value
15937.0,145.35,Low Value
16598.0,145.04999999999998,Low Value
17524.0,145.0,Low Value
16852.0,144.91000000000003,Low Value
12974.0,144.8,Low Value
15748.0,144.36,Low Value
14109.0,144.2,Low Value
12587.0,144.0,Low Value
17186.0,144.0,Low Value
17578.0,143.45999999999998,Low Value
15705.0,143.1,Low Value
16461.0,142.92,Low Value
13299.0,142.5,Low Value
16287.0,142.5,Low Value
14386.0,142.4,Low Value
13584.0,142.4,Low Value
17859.0,141.92000000000002,Low Value
13561.0,141.85999999999999,Low Value
14041.0,141.41,Low Value
15503.0,141.04,Low Value
15388.0,140.54,Low Value
13483.0,140.34,Low Value
14494.0,139.56,Low Value
17718.0,139.35,Low Value
16483.0,139.35,Low Value
14772.0,139.26,Low Value
18209.0,139.10000000000002,Low Value
15135.0,139.05,Low Value
13273.0,138.98,Low Value
12902.0,138.68,Low Value
14581.0,138.6,Low Value
17122.0,138.32,Low Value
13716.0,138.28,Low Value
15663.0,138.14,Low Value
16050.0,137.9,Low Value
13279.0,137.75,Low Value
17709.0,137.45,Low Value
15836.0,137.37,Low Value
14483.0,137.1,Low Value
17468.0,137.0,Low Value
15691.0,136.8,Low Value
14247.0,136.76999999999998,Low Value
16462.0,136.0,Low Value
16412.0,135.99,Low Value
12968.0,135.95,Low Value
15042.0,135.93,Low Value
14889.0,135.9,Low Value
15419.0,135.86,Low Value
16114.0,135.75000000000003,Low Value
15174.0,135.75,Low Value
16665.0,135.39999999999998,Low Value
17972.0,135.19,Low Value
13364.0,134.95999999999998,Low Value
16055.0,134.8,Low Value
14340.0,134.7,Low Value
15562.0,134.55,Low Value
14174.0,134.46,Low Value
12837.0,134.1,Low Value
14280.0,134.04,Low Value
16424.0,133.56,Low Value
14349.0,133.5,Low Value
12445.0,133.4,Low Value
17881.0,133.35000000000002,Low Value
15709.0,133.25,Low Value
17647.0,133.06,Low Value
12512.0,132.18,Low Value
17785.0,131.94,Low Value
14438.0,131.9,Low Value
12851.0,131.81,Low Value
17455.0,131.7,Low Value
14795.0,131.45000000000002,Low Value
15844.0,130.73999999999998,Low Value
16679.0,129.75,Low Value
16611.0,129.49,Low Value
16623.0,129.45,Low Value
15276.0,128.63,Low Value
16828.0,128.5,Low Value
17297.0,128.18,Low Value
15543.0,127.86,Low Value
17359.0,127.86,Low Value
13781.0,127.84,Low Value
15578.0,127.1,Low Value
15923.0,127.08,Low Value
14962.0,126.7,Low Value
16414.0,126.25,Low Value
15463.0,126.14,Low Value
16988.0,126.12,Low Value
12814.0,125.92,Low Value
13522.0,125.80000000000001,Low Value
14861.0,125.79,Low Value
14890.0,125.65,Low Value
15017.0,125.58,Low Value
12531.0,125.22,Low Value
17148.0,124.88,Low Value
16849.0,124.57,Low Value
16569.0,124.2,Low Value
14495.0,123.8,Low Value
16658.0,123.24,Low Value
15917.0,123.1,Low Value
13519.0,122.75,Low Value
13876.0,122.7,Low Value
13638.0,122.64,Low Value
16073.0,122.39999999999999,Low Value
18018.0,122.14,Low Value
13244.0,121.74000000000001,Low Value
13182.0,121.18,Low Value
15049.0,121.17000000000002,Low Value
14413.0,121.05,Low Value
15512.0,121.0,Low Value
13002.0,120.94999999999999,Low Value
17446.0,120.9,Low Value
14165.0,120.44,Low Value
18015.0,120.03,Low Value
14314.0,120.0,Low Value
14259.0,120.0,Low Value
14453.0,119.93,Low Value
16542.0,119.62,Low Value
15266.0,119.3,Low Value
16666.0,118.98,Low Value
15843.0,118.95000000000002,Low Value
17079.0,118.80000000000001,Low Value
14155.0,118.75,Low Value
14076.0,118.67,Low Value
13581.0,118.0,Low Value
12929.0,117.85,Low Value
17654.0,117.55,Low Value
16959.0,117.35000000000001,Low Value
13877.0,117.24,Low Value
17117.0,116.19999999999999,Low Value
17601.0,116.00999999999999,Low Value
14143.0,115.8,Low Value
15350.0,115.65,Low Value
13067.0,115.46000000000001,Low Value
18027.0,115.31,Low Value
14972.0,114.77,Low Value
13188.0,114.60000000000001,Low Value
14632.0,114.56,Low Value
16247.0,114.56,Low Value
17852.0,114.34,Low Value
17219.0,114.23,Low Value
14652.0,114.18,Low Value
12938.0,114.14,Low Value
14582.0,114.11,Low Value
12651.0,114.0,Low Value
14457.0,113.64,Low Value
15445.0,113.5,Low Value
17217.0,113.5,Low Value
18105.0,113.48000000000002,Low Value
16913.0,113.44,Low Value
15280.0,113.12,Low Value
14689.0,112.8,Low Value
13161.0,112.75,Low Value
16697.0,112.75,Low Value
13807.0,112.6,Low Value
18129.0,112.55000000000001,Low Value
15610.0,112.46000000000001,Low Value
17038.0,112.4,Low Value
14271.0,112.32,Low Value
17967.0,112.27,Low Value
17900.0,112.19999999999999,Low Value
13193.0,112.08,Low Value
12756.0,112.07999999999998,Low Value
17957.0,111.68,Low Value
17887.0,111.35,Low Value
18120.0,111.15,Low Value
13508.0,110.97,Low Value
13144.0,110.95,Low Value
15537.0,110.92,Low Value
15853.0,110.8,Low Value
16963.0,110.55000000000001,Low Value
14641.0,110.46,Low Value
12734.0,110.39999999999999,Low Value
16792.0,110.38000000000001,Low Value
17901.0,110.38,Low Value
18277.0,110.38,Low Value
17746.0,110.25,Low Value
17836.0,110.21000000000001,Low Value
13133.0,109.8,Low Value
16363.0,109.36000000000001,Low Value
14699.0,109.13000000000001,Low Value
14345.0,108.97999999999999,Low Value
13170.0,108.81,Low Value
17639.0,108.5,Low Value
16106.0,108.38,Low Value
13226.0,108.21000000000001,Low Value
12956.0,108.07,Low Value
14661.0,107.95,Low Value
17274.0,107.82,Low Value
16784.0,107.6,Low Value
15395.0,107.45,Low Value
17893.0,107.21,Low Value
16757.0,106.83000000000001,Low Value
15168.0,106.56,Low Value
15070.0,106.2,Low Value
17791.0,106.1,Low Value
16581.0,105.84,Low Value
15775.0,104.9,Low Value
14027.0,104.82,Low Value
15607.0,104.76,Low Value
15958.0,104.35,Low Value
18174.0,104.0,Low Value
18255.0,103.3,Low Value
17548.0,103.3,Low Value
14542.0,103.25,Low Value
18011.0,102.78999999999999,Low Value
14836.0,102.44999999999999,Low Value
17962.0,102.41,Low Value
14981.0,102.12,Low Value
13948.0,102.0,Low Value
15212.0,101.8,Low Value
18068.0,101.69999999999999,Low Value
16516.0,101.69999999999999,Low Value
17643.0,101.55,Low Value
16006.0,101.4,Low Value
18086.0,101.34,Low Value
13101.0,101.19,Low Value
16344.0,101.10000000000001,Low Value
16498.0,100.97,Low Value
14946.0,100.9,Low Value
17427.0,100.8,Low Value
14371.0,100.5,Low Value
13703.0,99.5,Low Value
17939.0,99.14,Low Value
15256.0,98.45,Low Value
17538.0,98.42,Low Value
17349.0,98.25,Low Value
15422.0,97.7,Low Value
12984.0,97.5,Low Value
17325.0,96.8,Low Value
15216.0,96.6,Low Value
14642.0,96.12,Low Value
17024.0,95.85,Low Value
17895.0,95.45,Low Value
18249.0,95.34,Low Value
12548.0,95.19999999999999,Low Value
16387.0,94.36,Low Value
13651.0,94.2,Low Value
16339.0,94.05,Low Value
15397.0,94.0,Low Value
18033.0,93.82000000000001,Low Value
15428.0,93.78,Low Value
18227.0,93.75,Low Value
13283.0,93.66,Low Value
17991.0,93.35,Low Value
12821.0,92.72,Low Value
14054.0,92.46,Low Value
12789.0,91.85,Low Value
13551.0,91.80000000000001,Low Value
13160.0,91.8,Low Value
12659.0,91.68,Low Value
15488.0,91.32000000000001,Low Value
13947.0,90.6,Low Value
14353.0,90.6,Low Value
18084.0,90.47999999999999,Low Value
16506.0,90.30000000000001,Low Value
15552.0,90.12,Low Value
16597.0,90.04,Low Value
14117.0,90.0,Low Value
14974.0,89.94,Low Value
14219.0,89.94,Low Value
14760.0,89.2,Low Value
12686.0,89.14,Low Value
14436.0,89.06,Low Value
12353.0,89.0,Low Value
15083.0,88.2,Low Value
15180.0,87.5,Low Value
13296.0,87.4,Low Value
15541.0,85.13000000000001,Low Value
15729.0,85.0,Low Value
13841.0,85.0,Low Value
13666.0,84.65,Low Value
12401.0,84.3,Low Value
17309.0,82.75,Low Value
13006.0,81.57,Low Value
17620.0,81.44,Low Value
18281.0,80.82,Low Value
16789.0,80.8,Low Value
13967.0,80.7,Low Value
17752.0,80.64,Low Value
13747.0,79.6,Low Value
15753.0,79.2,Low Value
16078.0,79.2,Low Value
17942.0,77.50000000000001,Low Value
14785.0,77.4,Low Value
13132.0,77.3,Low Value
13992.0,76.8,Low Value
14373.0,76.55,Low Value
17536.0,76.5,Low Value
13106.0,76.5,Low Value
16148.0,76.32000000000001,Low Value
15668.0,76.32000000000001,Low Value
18113.0,76.32000000000001,Low Value
14090.0,76.32000000000001,Low Value
17995.0,76.1,Low Value
17628.0,75.75,Low Value
16610.0,75.66,Low Value
13403.0,75.0,Low Value
16468.0,74.9,Low Value
18050.0,74.4,Low Value
13095.0,74.39999999999999,Low Value
17960.0,73.78,Low Value
18032.0,73.5,Low Value
12506.0,73.5,Low Value
16171.0,73.2,Low Value
17906.0,72.9,Low Value
13686.0,72.0,Low Value
13938.0,71.66,Low Value
17747.0,71.4,Low Value
13185.0,71.4,Low Value
17022.0,71.0,Low Value
18037.0,70.02,Low Value
15863.0,68.84,Low Value
14393.0,67.95,Low Value
17382.0,65.4,Low Value
13684.0,65.13,Low Value
13130.0,64.0,Low Value
13302.0,63.75,Low Value
17263.0,63.440000000000005,Low Value
14437.0,63.0,Low Value
12665.0,63.0,Low Value
14840.0,62.85,Low Value
13218.0,62.63999999999999,Low Value
15516.0,62.43,Low Value
13194.0,60.7,Low Value
17174.0,59.9,Low Value
13391.0,59.8,Low Value
13682.0,59.5,Low Value
14957.0,58.49,Low Value
13080.0,58.08,Low Value
17775.0,56.4,Low Value
15899.0,56.25,Low Value
13366.0,56.160000000000004,Low Value
16349.0,53.5,Low Value
15504.0,52.83,Low Value
14865.0,52.2,Low Value
13832.0,52.199999999999996,Low Value
14682.0,52.0,Low Value
15313.0,52.0,Low Value
17844.0,51.559999999999995,Low Value
14351.0,51.0,Low Value
13011.0,50.550000000000004,Low Value
18184.0,49.8,Low Value
14821.0,48.800000000000004,Low Value
15603.0,48.480000000000004,Low Value
16257.0,46.95,Low Value
14080.0,45.599999999999994,Low Value
15423.0,43.5,Low Value
14300.0,43.2,Low Value
15992.0,41.989999999999995,Low Value
15178.0,40.5,Low Value
14589.0,39.75,Low Value
12977.0,39.239999999999995,Low Value
16659.0,39.12,Low Value
18019.0,38.45,Low Value
12855.0,38.1,Low Value
16162.0,37.4,Low Value
17816.0,36.56,Low Value
15940.0,35.8,Low Value
16856.0,35.400000000000006,Low Value
17831.0,35.400000000000006,Low Value
14576.0,35.400000000000006,Low Value
15744.0,34.8,Low Value
16765.0,34.0,Low Value
17408.0,32.65,Low Value
13120.0,30.599999999999998,Low Value
15657.0,30.0,Low Value
17102.0,25.5,Low Value
18268.0,25.5,Low Value
16953.0,20.8,Low Value
17986.0,20.8,Low Value
16093.0,17.0,Low Value
15823.0,15.0,Low Value
13307.0,15.0,Low Value
17763.0,15.0,Low Value
16878.0,13.3,Low Value
17956.0,12.75,Low Value
16454.0,6.9,Low Value
14792.0,6.2,Low Value
16738.0,3.75,Low Value
13256.0,0.0,Low Value
